Shiftno,Serial,Version,PortRoute2,Baseport,PRouteLatDeg,PRouteLonEW,DVLineName,DVPortName
1603,4.16038865033e+11,10a,351,Bristol,51,W,FR  Ryanair,FAO       Faro  Portugal
1603,4.16038750035e+11,10a,351,Bristol,51,W,FR  Ryanair,AGP       Malaga  Spain
1603,4.16038865035e+11,10a,351,Bristol,51,W,FR  Ryanair,AGP       Malaga  Spain
1603,4.16038865036e+11,10a,351,Bristol,51,W,FR  Ryanair,ALC       Alicante  Spain
1603,4.16038750045e+11,10a,351,Bristol,51,W,FR  Ryanair,FAO       Faro  Portugal
1603,4.16038793046e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1603,4.16038852053e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1603,4.16038852054e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1603,4.16038852055e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1603,4.16038484056e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1603,4.16038484057e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1603,4.16038750062e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1603,4.16038750066e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1604,4.16048750001e+11,10a,351,Bristol,51,W,FR  Ryanair,KRK       Krakow/etc Poland
1604,4.16048865001e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1604,4.16048484002e+11,10a,351,Bristol,51,W,FR  Ryanair,KRK       Krakow/etc Poland
1604,4.16048866002e+11,10a,351,Bristol,51,W,FR  Ryanair,FAO       Faro  Portugal
1604,4.16048914002e+11,10a,351,Bristol,51,W,FR  Ryanair,KRK       Krakow/etc Poland
1604,4.16048484003e+11,10a,351,Bristol,51,W,FR  Ryanair,KRK       Krakow/etc Poland
1604,4.16048750003e+11,10a,351,Bristol,51,W,FR  Ryanair,KRK       Krakow/etc Poland
1604,4.16048852004e+11,10a,351,Bristol,51,W,FR  Ryanair,KRK       Krakow/etc Poland
1604,4.16048866004e+11,10a,351,Bristol,51,W,FR  Ryanair,FAO       Faro  Portugal
1604,4.16048750005e+11,10a,351,Bristol,51,W,FR  Ryanair,FAO       Faro  Portugal
1604,4.16048792005e+11,10a,351,Bristol,51,W,FR  Ryanair,KRK       Krakow/etc Poland
1604,4.16048865005e+11,10a,351,Bristol,51,W,FR  Ryanair,FAO       Faro  Portugal
1604,4.16048866005e+11,10a,351,Bristol,51,W,FR  Ryanair,FAO       Faro  Portugal
1604,4.16048484006e+11,10a,351,Bristol,51,W,FR  Ryanair,FAO       Faro  Portugal
1604,4.16048750006e+11,10a,351,Bristol,51,W,FR  Ryanair,FAO       Faro  Portugal
1604,4.16048792006e+11,10a,351,Bristol,51,W,FR  Ryanair,FAO       Faro  Portugal
1604,4.16048865006e+11,10a,351,Bristol,51,W,FR  Ryanair,FAO       Faro  Portugal
1604,4.16048866006e+11,10a,351,Bristol,51,W,FR  Ryanair,FAO       Faro  Portugal
1604,4.16048484009e+11,10a,351,Bristol,51,W,FR  Ryanair,FAO       Faro  Portugal
1604,4.1604848401e+11,10a,351,Bristol,51,W,FR  Ryanair,FAO       Faro  Portugal
1604,4.1604891401e+11,10a,351,Bristol,51,W,FR  Ryanair,BZR       Beziers/etc  France
1604,4.16048484011e+11,10a,351,Bristol,51,W,FR  Ryanair,FAO       Faro  Portugal
1604,4.16048866011e+11,10a,351,Bristol,51,W,FR  Ryanair,GRO       Girona  Spain
1604,4.16048865012e+11,10a,351,Bristol,51,W,FR  Ryanair,BZR       Beziers/etc  France
1604,4.16048866013e+11,10a,351,Bristol,51,W,FR  Ryanair,GRO       Girona  Spain
1604,4.16048914014e+11,10a,351,Bristol,51,W,FR  Ryanair,NOC     Knock
1604,4.16048484017e+11,10a,351,Bristol,51,W,FR  Ryanair,GRO       Girona  Spain
1604,4.16048484021e+11,10a,351,Bristol,51,W,FR  Ryanair,NOC     Knock
1604,4.16048852022e+11,10a,351,Bristol,51,W,FR  Ryanair,BZR       Beziers/etc  France
1604,4.16048866022e+11,10a,351,Bristol,51,W,FR  Ryanair,NOC     Knock
1604,4.16048484025e+11,10a,351,Bristol,51,W,FR  Ryanair,BZR       Beziers/etc  France
1604,4.16048852026e+11,10a,351,Bristol,51,W,FR  Ryanair,NOC     Knock
1604,4.16048750027e+11,10a,351,Bristol,51,W,FR  Ryanair,LIG       Limoges/etc  France
1604,4.16048865027e+11,10a,351,Bristol,51,W,FR  Ryanair,BZR       Beziers/etc  France
1604,4.16048750028e+11,10a,351,Bristol,51,W,FR  Ryanair,GRO       Girona  Spain
1604,4.16048866029e+11,10a,351,Bristol,51,W,FR  Ryanair,LIG       Limoges/etc  France
1604,4.1604879303e+11,10a,351,Bristol,51,W,FR  Ryanair,GRO       Girona  Spain
1604,4.16048866031e+11,10a,351,Bristol,51,W,FR  Ryanair,LIG       Limoges/etc  France
1604,4.16048484033e+11,10a,351,Bristol,51,W,FR  Ryanair,NOC     Knock
1604,4.16048793036e+11,10a,351,Bristol,51,W,FR  Ryanair,GRO       Girona  Spain
1604,4.16048484037e+11,10a,351,Bristol,51,W,FR  Ryanair,LIG       Limoges/etc  France
1604,4.1604886604e+11,10a,351,Bristol,51,W,FR  Ryanair,LIG       Limoges/etc  France
1604,4.16048914041e+11,10a,351,Bristol,51,W,FR  Ryanair,RZE       Rzeszow/etc  Poland
1604,4.16048793042e+11,10a,351,Bristol,51,W,FR  Ryanair,LIG       Limoges/etc  France
1604,4.16048865042e+11,10a,351,Bristol,51,W,FR  Ryanair,AGP       Malaga  Spain
1604,4.16048865046e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1604,4.16048866047e+11,10a,351,Bristol,51,W,FR  Ryanair,PMI       Palma De Mallorca  Balearic Is
1604,4.16048793048e+11,10a,351,Bristol,51,W,FR  Ryanair,LIG       Limoges/etc  France
1604,4.16048852049e+11,10a,351,Bristol,51,W,FR  Ryanair,LIG       Limoges/etc  France
1604,4.16048750053e+11,10a,351,Bristol,51,W,FR  Ryanair,LIG       Limoges/etc  France
1604,4.16048750055e+11,10a,351,Bristol,51,W,FR  Ryanair,LIG       Limoges/etc  France
1604,4.16048792055e+11,10a,351,Bristol,51,W,FR  Ryanair,LIG       Limoges/etc  France
1605,4.16050000005e+11,10a,351,Bristol,51,W,FR  Ryanair,PMI       Palma De Mallorca  Balearic Is
1605,4.16058750006e+11,10a,351,Bristol,51,W,FR  Ryanair,PMI       Palma De Mallorca  Balearic Is
1605,4.16058865007e+11,10a,351,Bristol,51,W,FR  Ryanair,PMI       Palma De Mallorca  Balearic Is
1605,4.16058750008e+11,10a,351,Bristol,51,W,FR  Ryanair,PMI       Palma De Mallorca  Balearic Is
1605,4.16058852044e+11,10a,351,Bristol,51,W,FR  Ryanair,VCE       Venice  Italy
1605,4.16058866049e+11,10a,351,Bristol,51,W,FR  Ryanair,BGY       Bergamo/etc  Italy
1605,4.1605886605e+11,10a,351,Bristol,51,W,FR  Ryanair,VCE       Venice  Italy
1605,4.16058852051e+11,10a,351,Bristol,51,W,FR  Ryanair,VCE       Venice  Italy
1605,4.16058866054e+11,10a,351,Bristol,51,W,FR  Ryanair,KUN       Kaunas/etc  Lithuania
1605,4.16058852055e+11,10a,351,Bristol,51,W,FR  Ryanair,KUN       Kaunas/etc  Lithuania
1605,4.16058866056e+11,10a,351,Bristol,51,W,FR  Ryanair,KUN       Kaunas/etc  Lithuania
1605,4.16058914059e+11,10a,351,Bristol,51,W,FR  Ryanair,KUN       Kaunas/etc  Lithuania
1605,4.16050000064e+11,10a,351,Bristol,51,W,FR  Ryanair,VCE       Venice  Italy
1605,4.16058865066e+11,10a,351,Bristol,51,W,FR  Ryanair,BGY       Bergamo/etc  Italy
1605,4.16058914067e+11,10a,351,Bristol,51,W,FR  Ryanair,VCE       Venice  Italy
1605,4.16058865072e+11,10a,351,Bristol,51,W,FR  Ryanair,VCE       Venice  Italy
1606,4.16068484015e+11,10a,351,Bristol,51,W,FR  Ryanair,TFS       Reine Sofia/Tenerife  Canary I
1606,4.16068793028e+11,10a,351,Bristol,51,W,FR  Ryanair,PMI       Palma De Mallorca  Balearic Is
1606,4.16060000033e+11,10a,351,Bristol,51,W,FR  Ryanair,VCE       Venice  Italy
1606,4.16068866034e+11,10a,351,Bristol,51,W,FR  Ryanair,VCE       Venice  Italy
1606,4.16068852035e+11,10a,351,Bristol,51,W,FR  Ryanair,VCE       Venice  Italy
1606,4.16068484044e+11,10a,351,Bristol,51,W,FR  Ryanair,PMI       Palma De Mallorca  Balearic Is
1606,4.16068792068e+11,10a,351,Bristol,51,W,FR  Ryanair,WMI      Modlin Warsaw Poland
1606,4.16068852069e+11,10a,351,Bristol,51,W,FR  Ryanair,ZAD       Zadar/etc  Croatia
1606,4.1606848407e+11,10a,351,Bristol,51,W,FR  Ryanair,ZAD       Zadar/etc  Croatia
1606,4.16068865071e+11,10a,351,Bristol,51,W,FR  Ryanair,ZAD       Zadar/etc  Croatia
1606,4.16068792072e+11,10a,351,Bristol,51,W,FR  Ryanair,ZAD       Zadar/etc  Croatia
1606,4.16068852085e+11,10a,351,Bristol,51,W,FR  Ryanair,ACE       Lanzarote/Arrecife  Canary Is
1606,4.16068914086e+11,10a,351,Bristol,51,W,FR  Ryanair,ACE       Lanzarote/Arrecife  Canary Is
1606,4.16068793087e+11,10a,351,Bristol,51,W,FR  Ryanair,ACE       Lanzarote/Arrecife  Canary Is
1606,4.16068852095e+11,10a,351,Bristol,51,W,FR  Ryanair,WMI      Modlin Warsaw Poland
1606,4.16068792098e+11,10a,351,Bristol,51,W,FR  Ryanair,BUD       Budapest  Hungary
1606,4.16068750099e+11,10a,351,Bristol,51,W,FR  Ryanair,BUD       Budapest  Hungary
1606,4.16068793101e+11,10a,351,Bristol,51,W,FR  Ryanair,ACE       Lanzarote/Arrecife  Canary Is
1606,4.16068792102e+11,10a,351,Bristol,51,W,FR  Ryanair,BUD       Budapest  Hungary
1606,4.16060000112e+11,10a,351,Bristol,51,W,FR  Ryanair,WMI      Modlin Warsaw Poland
1606,4.16068865113e+11,10a,351,Bristol,51,W,FR  Ryanair,WMI      Modlin Warsaw Poland
1606,4.16060000114e+11,10a,351,Bristol,51,W,FR  Ryanair,WMI      Modlin Warsaw Poland
1606,4.16068866115e+11,10a,351,Bristol,51,W,FR  Ryanair,ZAD       Zadar/etc  Croatia
1606,4.16068865127e+11,10a,351,Bristol,51,W,FR  Ryanair,KUN       Kaunas/etc  Lithuania
1606,4.16068866128e+11,10a,351,Bristol,51,W,FR  Ryanair,KUN       Kaunas/etc  Lithuania
1606,4.1606848413e+11,10a,351,Bristol,51,W,FR  Ryanair,KUN       Kaunas/etc  Lithuania
1607,4.16078865002e+11,10a,351,Bristol,51,W,FR  Ryanair,RZE       Rzeszow/etc  Poland
1607,4.16078750003e+11,10a,351,Bristol,51,W,FR  Ryanair,AGP       Malaga  Spain
1607,4.16078866003e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1607,4.16078750004e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1607,4.16078793004e+11,10a,351,Bristol,51,W,FR  Ryanair,AGP       Malaga  Spain
1607,4.16078484005e+11,10a,351,Bristol,51,W,FR  Ryanair,RZE       Rzeszow/etc  Poland
1607,4.16078793005e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1607,4.16078865005e+11,10a,351,Bristol,51,W,FR  Ryanair,RZE       Rzeszow/etc  Poland
1607,4.16078866005e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1607,4.16078484006e+11,10a,351,Bristol,51,W,FR  Ryanair,RZE       Rzeszow/etc  Poland
1607,4.16078852006e+11,10a,351,Bristol,51,W,FR  Ryanair,RZE       Rzeszow/etc  Poland
1607,4.16078914006e+11,10a,351,Bristol,51,W,FR  Ryanair,PMI       Palma De Mallorca  Balearic Is
1607,4.16078484007e+11,10a,351,Bristol,51,W,FR  Ryanair,RZE       Rzeszow/etc  Poland
1607,4.16078792007e+11,10a,351,Bristol,51,W,FR  Ryanair,AGP       Malaga  Spain
1607,4.16078865008e+11,10a,351,Bristol,51,W,FR  Ryanair,RZE       Rzeszow/etc  Poland
1607,4.16078866008e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1607,4.1607875001e+11,10a,351,Bristol,51,W,FR  Ryanair,AGP       Malaga  Spain
1607,4.1607879301e+11,10a,351,Bristol,51,W,FR  Ryanair,AGP       Malaga  Spain
1607,4.16078914011e+11,10a,351,Bristol,51,W,FR  Ryanair,ALC       Alicante  Spain
1607,4.16078865012e+11,10a,351,Bristol,51,W,FR  Ryanair,AGP       Malaga  Spain
1607,4.16078484014e+11,10a,351,Bristol,51,W,FR  Ryanair,RZE       Rzeszow/etc  Poland
1607,4.16078484015e+11,10a,351,Bristol,51,W,FR  Ryanair,PMI       Palma De Mallorca  Balearic Is
1607,4.16078865015e+11,10a,351,Bristol,51,W,FR  Ryanair,AGP       Malaga  Spain
1607,4.16078750016e+11,10a,351,Bristol,51,W,FR  Ryanair,AGP       Malaga  Spain
1607,4.16078793016e+11,10a,351,Bristol,51,W,FR  Ryanair,PMI       Palma De Mallorca  Balearic Is
1607,4.16078866016e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1607,4.16078793017e+11,10a,351,Bristol,51,W,FR  Ryanair,PMI       Palma De Mallorca  Balearic Is
1607,4.16078865017e+11,10a,351,Bristol,51,W,FR  Ryanair,ALC       Alicante  Spain
1607,4.16078793019e+11,10a,351,Bristol,51,W,FR  Ryanair,PMI       Palma De Mallorca  Balearic Is
1607,4.16078866019e+11,10a,351,Bristol,51,W,FR  Ryanair,AGP       Malaga  Spain
1607,4.1607875002e+11,10a,351,Bristol,51,W,FR  Ryanair,AGP       Malaga  Spain
1607,4.16078792022e+11,10a,351,Bristol,51,W,FR  Ryanair,PMI       Palma De Mallorca  Balearic Is
1607,4.16078750023e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1607,4.16078865023e+11,10a,351,Bristol,51,W,FR  Ryanair,PMI       Palma De Mallorca  Balearic Is
1607,4.16078866023e+11,10a,351,Bristol,51,W,FR  Ryanair,AGP       Malaga  Spain
1607,4.16078750024e+11,10a,351,Bristol,51,W,FR  Ryanair,ALC       Alicante  Spain
1607,4.16078792024e+11,10a,351,Bristol,51,W,FR  Ryanair,PMI       Palma De Mallorca  Balearic Is
1607,4.16078852024e+11,10a,351,Bristol,51,W,FR  Ryanair,RZE       Rzeszow/etc  Poland
1607,4.16078865024e+11,10a,351,Bristol,51,W,FR  Ryanair,ALC       Alicante  Spain
1607,4.16078866025e+11,10a,351,Bristol,51,W,FR  Ryanair,AGP       Malaga  Spain
1607,4.16078866026e+11,10a,351,Bristol,51,W,FR  Ryanair,PMI       Palma De Mallorca  Balearic Is
1607,4.16078750027e+11,10a,351,Bristol,51,W,FR  Ryanair,PMI       Palma De Mallorca  Balearic Is
1607,4.16078865027e+11,10a,351,Bristol,51,W,FR  Ryanair,AGP       Malaga  Spain
1607,4.16078484028e+11,10a,351,Bristol,51,W,FR  Ryanair,PMI       Palma De Mallorca  Balearic Is
1607,4.16078750028e+11,10a,351,Bristol,51,W,FR  Ryanair,ALC       Alicante  Spain
1607,4.16078484029e+11,10a,351,Bristol,51,W,FR  Ryanair,ALC       Alicante  Spain
1607,4.16078865029e+11,10a,351,Bristol,51,W,FR  Ryanair,ALC       Alicante  Spain
1607,4.16078865034e+11,10a,351,Bristol,51,W,FR  Ryanair,PMI       Palma De Mallorca  Balearic Is
1607,4.16078914034e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1607,4.16078484035e+11,10a,351,Bristol,51,W,FR  Ryanair,PMI       Palma De Mallorca  Balearic Is
1607,4.16078914035e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1607,4.16078866036e+11,10a,351,Bristol,51,W,FR  Ryanair,AGP       Malaga  Spain
1607,4.16078852039e+11,10a,351,Bristol,51,W,FR  Ryanair,AGP       Malaga  Spain
1607,4.1607848404e+11,10a,351,Bristol,51,W,FR  Ryanair,ALC       Alicante  Spain
1607,4.16078866042e+11,10a,351,Bristol,51,W,FR  Ryanair,FAO       Faro  Portugal
1607,4.16078792044e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1607,4.16078792045e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1607,4.16078852046e+11,10a,351,Bristol,51,W,FR  Ryanair,ALC       Alicante  Spain
1607,4.1607886505e+11,10a,351,Bristol,51,W,FR  Ryanair,PMI       Palma De Mallorca  Balearic Is
1607,4.16078866051e+11,10a,351,Bristol,51,W,FR  Ryanair,ALC       Alicante  Spain
1607,4.16078866052e+11,10a,351,Bristol,51,W,FR  Ryanair,ALC       Alicante  Spain
1607,4.16078750053e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1607,4.16078865058e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1607,4.16078866061e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1607,4.16078484065e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1607,4.16078852071e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1608,4.16088792001e+11,10a,351,Bristol,51,W,FR  Ryanair,IBZ       Ibiza Balearic Islands
1608,4.16088865005e+11,10a,351,Bristol,51,W,FR  Ryanair,LPA       Gran Canaria/Las Palmas  Can I
1608,4.16088792006e+11,10a,351,Bristol,51,W,FR  Ryanair,LPA       Gran Canaria/Las Palmas  Can I
1608,4.16088792009e+11,10a,351,Bristol,51,W,FR  Ryanair,LPA       Gran Canaria/Las Palmas  Can I
1608,4.16088793018e+11,10a,351,Bristol,51,W,FR  Ryanair,BZR       Beziers/etc  France
1608,4.16080000019e+11,10a,351,Bristol,51,W,FR  Ryanair,BZR       Beziers/etc  France
1608,4.1608886502e+11,10a,351,Bristol,51,W,FR  Ryanair,BZR       Beziers/etc  France
1608,4.16088852022e+11,10a,351,Bristol,51,W,FR  Ryanair,BZR       Beziers/etc  France
1608,4.16088865023e+11,10a,351,Bristol,51,W,FR  Ryanair,BZR       Beziers/etc  France
1608,4.16088484024e+11,10a,351,Bristol,51,W,FR  Ryanair,BZR       Beziers/etc  France
1608,4.1608000005e+11,10a,351,Bristol,51,W,FR  Ryanair,GRO       Girona  Spain
1608,4.16088865051e+11,10a,351,Bristol,51,W,FR  Ryanair,GRO       Girona  Spain
1608,4.16088484054e+11,10a,351,Bristol,51,W,FR  Ryanair,GRO       Girona  Spain
1608,4.16088865055e+11,10a,351,Bristol,51,W,FR  Ryanair,GRO       Girona  Spain
1608,4.16088852062e+11,10a,351,Bristol,51,W,FR  Ryanair,FAO       Faro  Portugal
1608,4.16088865064e+11,10a,351,Bristol,51,W,FR  Ryanair,FAO       Faro  Portugal
1608,4.16088484065e+11,10a,351,Bristol,51,W,FR  Ryanair,FAO       Faro  Portugal
1608,4.16088865077e+11,10a,351,Bristol,51,W,FR  Ryanair,FAO       Faro  Portugal
1608,4.16088484099e+11,10a,351,Bristol,51,W,FR  Ryanair,LIG       Limoges/etc  France
1608,4.16088865102e+11,10a,351,Bristol,51,W,FR  Ryanair,LIG       Limoges/etc  France
1608,4.16080000106e+11,10a,351,Bristol,51,W,FR  Ryanair,FAO       Faro  Portugal
1608,4.16080000114e+11,10a,351,Bristol,51,W,FR  Ryanair,LIG       Limoges/etc  France
1608,4.16088484126e+11,10a,351,Bristol,51,W,FR  Ryanair,FAO       Faro  Portugal
1609,4.16098484001e+11,10a,351,Bristol,51,W,FR  Ryanair,WRO       Wroclaw/etc  Poland
1609,4.16098852001e+11,10a,351,Bristol,51,W,FR  Ryanair,WRO       Wroclaw/etc  Poland
1609,4.16098866001e+11,10a,351,Bristol,51,W,FR  Ryanair,WRO       Wroclaw/etc  Poland
1609,4.16098792002e+11,10a,351,Bristol,51,W,FR  Ryanair,KRK       Krakow/etc Poland
1609,4.16098852002e+11,10a,351,Bristol,51,W,FR  Ryanair,PMI       Palma De Mallorca  Balearic Is
1609,4.16098865002e+11,10a,351,Bristol,51,W,FR  Ryanair,PMI       Palma De Mallorca  Balearic Is
1609,4.16098484003e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1609,4.16098865003e+11,10a,351,Bristol,51,W,FR  Ryanair,PMI       Palma De Mallorca  Balearic Is
1609,4.16098484004e+11,10a,351,Bristol,51,W,FR  Ryanair,WRO       Wroclaw/etc  Poland
1609,4.16098750004e+11,10a,351,Bristol,51,W,FR  Ryanair,WRO       Wroclaw/etc  Poland
1609,4.16098792004e+11,10a,351,Bristol,51,W,FR  Ryanair,PMI       Palma De Mallorca  Balearic Is
1609,4.16098865004e+11,10a,351,Bristol,51,W,FR  Ryanair,WRO       Wroclaw/etc  Poland
1609,4.16098866004e+11,10a,351,Bristol,51,W,FR  Ryanair,WRO       Wroclaw/etc  Poland
1609,4.16098914004e+11,10a,351,Bristol,51,W,FR  Ryanair,KRK       Krakow/etc Poland
1609,4.16098484005e+11,10a,351,Bristol,51,W,FR  Ryanair,PMI       Palma De Mallorca  Balearic Is
1609,4.16098484006e+11,10a,351,Bristol,51,W,FR  Ryanair,KRK       Krakow/etc Poland
1609,4.16098750006e+11,10a,351,Bristol,51,W,FR  Ryanair,WRO       Wroclaw/etc  Poland
1609,4.16098792006e+11,10a,351,Bristol,51,W,FR  Ryanair,KRK       Krakow/etc Poland
1609,4.16098865006e+11,10a,351,Bristol,51,W,FR  Ryanair,WRO       Wroclaw/etc  Poland
1609,4.16098852007e+11,10a,351,Bristol,51,W,FR  Ryanair,WRO       Wroclaw/etc  Poland
1609,4.16098914007e+11,10a,351,Bristol,51,W,FR  Ryanair,WRO       Wroclaw/etc  Poland
1609,4.16098852008e+11,10a,351,Bristol,51,W,FR  Ryanair,KRK       Krakow/etc Poland
1609,4.16098484009e+11,10a,351,Bristol,51,W,FR  Ryanair,KRK       Krakow/etc Poland
1609,4.1609879201e+11,10a,351,Bristol,51,W,FR  Ryanair,KRK       Krakow/etc Poland
1609,4.1609886501e+11,10a,351,Bristol,51,W,FR  Ryanair,KRK       Krakow/etc Poland
1609,4.16098484011e+11,10a,351,Bristol,51,W,FR  Ryanair,KRK       Krakow/etc Poland
1609,4.16098792011e+11,10a,351,Bristol,51,W,FR  Ryanair,WRO       Wroclaw/etc  Poland
1609,4.16098852011e+11,10a,351,Bristol,51,W,FR  Ryanair,NOC     Knock
1609,4.16098484012e+11,10a,351,Bristol,51,W,FR  Ryanair,WRO       Wroclaw/etc  Poland
1609,4.16098852012e+11,10a,351,Bristol,51,W,FR  Ryanair,KRK       Krakow/etc Poland
1609,4.16098792013e+11,10a,351,Bristol,51,W,FR  Ryanair,WRO       Wroclaw/etc  Poland
1609,4.16098865017e+11,10a,351,Bristol,51,W,FR  Ryanair,GRO       Girona  Spain
1609,4.16098914017e+11,10a,351,Bristol,51,W,FR  Ryanair,NOC     Knock
1609,4.16098865018e+11,10a,351,Bristol,51,W,FR  Ryanair,NOC     Knock
1609,4.16098914018e+11,10a,351,Bristol,51,W,FR  Ryanair,GRO       Girona  Spain
1609,4.16098914019e+11,10a,351,Bristol,51,W,FR  Ryanair,GRO       Girona  Spain
1609,4.16098852022e+11,10a,351,Bristol,51,W,FR  Ryanair,NOC     Knock
1609,4.16098484023e+11,10a,351,Bristol,51,W,FR  Ryanair,GRO       Girona  Spain
1609,4.16098750023e+11,10a,351,Bristol,51,W,FR  Ryanair,NOC     Knock
1609,4.16098792024e+11,10a,351,Bristol,51,W,FR  Ryanair,NOC     Knock
1609,4.16098484025e+11,10a,351,Bristol,51,W,FR  Ryanair,NOC     Knock
1609,4.16098865025e+11,10a,351,Bristol,51,W,FR  Ryanair,BZR       Beziers/etc  France
1609,4.16098484026e+11,10a,351,Bristol,51,W,FR  Ryanair,GRO       Girona  Spain
1609,4.16098865027e+11,10a,351,Bristol,51,W,FR  Ryanair,GRO       Girona  Spain
1609,4.16098866027e+11,10a,351,Bristol,51,W,FR  Ryanair,NOC     Knock
1609,4.16098792028e+11,10a,351,Bristol,51,W,FR  Ryanair,BZR       Beziers/etc  France
1609,4.16098866028e+11,10a,351,Bristol,51,W,FR  Ryanair,BZR       Beziers/etc  France
1609,4.16098852029e+11,10a,351,Bristol,51,W,FR  Ryanair,BZR       Beziers/etc  France
1609,4.16098865029e+11,10a,351,Bristol,51,W,FR  Ryanair,BZR       Beziers/etc  France
1609,4.16098866029e+11,10a,351,Bristol,51,W,FR  Ryanair,BZR       Beziers/etc  France
1609,4.1609879203e+11,10a,351,Bristol,51,W,FR  Ryanair,BZR       Beziers/etc  France
1609,4.1609885203e+11,10a,351,Bristol,51,W,FR  Ryanair,GRO       Girona  Spain
1609,4.16098914033e+11,10a,351,Bristol,51,W,FR  Ryanair,BZR       Beziers/etc  France
1609,4.16098914035e+11,10a,351,Bristol,51,W,FR  Ryanair,BZR       Beziers/etc  France
1609,4.16098852036e+11,10a,351,Bristol,51,W,FR  Ryanair,NOC     Knock
1609,4.16098750039e+11,10a,351,Bristol,51,W,FR  Ryanair,FAO       Faro  Portugal
1609,4.16098484045e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1610,4.16108484002e+11,10a,351,Bristol,51,W,FR  Ryanair,AGP       Malaga  Spain
1610,4.16108792002e+11,10a,351,Bristol,51,W,FR  Ryanair,FAO       Faro  Portugal
1610,4.16108852002e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1610,4.16108852005e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1610,4.16108484006e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1610,4.16108866006e+11,10a,351,Bristol,51,W,FR  Ryanair,AGP       Malaga  Spain
1610,4.16108792007e+11,10a,351,Bristol,51,W,FR  Ryanair,KUN       Kaunas/etc  Lithuania
1610,4.16108792008e+11,10a,351,Bristol,51,W,FR  Ryanair,KUN       Kaunas/etc  Lithuania
1610,4.16108484009e+11,10a,351,Bristol,51,W,FR  Ryanair,KUN       Kaunas/etc  Lithuania
1610,4.1610885201e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1610,4.16108852011e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1610,4.16108866011e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1610,4.16108484012e+11,10a,351,Bristol,51,W,FR  Ryanair,FAO       Faro  Portugal
1610,4.16108792013e+11,10a,351,Bristol,51,W,FR  Ryanair,CDT      Castellón Costa Azahar Airport
1610,4.16108852014e+11,10a,351,Bristol,51,W,FR  Ryanair,AGP       Malaga  Spain
1610,4.16108484016e+11,10a,351,Bristol,51,W,FR  Ryanair,FAO       Faro  Portugal
1610,4.16108866017e+11,10a,351,Bristol,51,W,FR  Ryanair,FAO       Faro  Portugal
1610,4.16108792019e+11,10a,351,Bristol,51,W,FR  Ryanair,AGP       Malaga  Spain
1610,4.16108852021e+11,10a,351,Bristol,51,W,FR  Ryanair,ALC       Alicante  Spain
1610,4.16108484023e+11,10a,351,Bristol,51,W,FR  Ryanair,KUN       Kaunas/etc  Lithuania
1610,4.16108865023e+11,10a,351,Bristol,51,W,FR  Ryanair,DUB      Dublin
1610,4.16108866023e+11,10a,351,Bristol,51,W,FR  Ryanair,FAO       Faro  Portugal
1610,4.16108484024e+11,10a,351,Bristol,51,W,FR  Ryanair,KUN       Kaunas/etc  Lithuania
